what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1381417614813
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1381417614894
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1381417614939
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1381417614958
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1381417615003
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1381417615088
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1381417615208
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1381417615216
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1381417615308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417625006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417627823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417631244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417638793
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381417641029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417645515
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381417647476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417650178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417655649
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381417659492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417661971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417664630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417669096
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381417670914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417677792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417680922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417713875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417721803
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1381417740993
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381417742854
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381417745846
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381417747714
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381417749998
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381417755132
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1381417791792
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381417793885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417850415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417850648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381417863601
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1381417869094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417876075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417880921
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381417880971
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381417881053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417882623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417929502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417931517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417941492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417943019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417952121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381417975762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418008426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418016138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418021489
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1381418022663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381418024982
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1381418026322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418031680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1381418032874
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1381418036577
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1381418036680
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1381418037051
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1381418037280
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1381418037523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418037530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418062773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418082917
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381418084090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418087785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418088312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418088927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418091980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381418107184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381418118622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418123278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418147892
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1381418163681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418171557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418173562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381418185336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418186682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418216547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418416390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418426928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381418439626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381418482952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418489858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418560563
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381418566154
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381418573981
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418577631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418579958
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1381418583576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381418585145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1381418585885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381418587175
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381418601817
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381418601817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418634184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418634879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418635513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418653287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381418703541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418719688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418782946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381418787497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418788623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418791639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418792750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418824607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1381418829094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1381418834517
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1381418859347
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381418864709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418866227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418881513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1381418884868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418900480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418904143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418904864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418916807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1381418925255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418933849
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418934511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418935354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418975164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418986016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381418993499
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1381419006957
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381419008327
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381419010548
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381419012211
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381419013636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419015019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419030125
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419032531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381419037534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381419039655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419044173
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419046539
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419048111
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419048512
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419066808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381419069753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381419071469
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419082510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419087617
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419090169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419094450
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419098141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419121216
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419123483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381419132426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381419139618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1381419147867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1381419149774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419150128
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419152386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419166649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419174826
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1381419175462
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381419175903
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419178062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381419187653
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381419188364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419194759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419198554
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419202543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419207852
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419211049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381419213625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381419214197
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1381419217376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419219711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419226976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419232837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419243312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419282191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419285789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419305968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419317390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419341187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419351637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381419355736
